Table S10. Processed feature quantification table of metabolomics data (log2-transformed),,,,,,,,,,,,,,,,,,,,,,,
feature,QC1,QC2,QC3,S10HC,S10HE,S1HC,S1HE,S2HC,S2HE,S3HC,S3HE,S4HC,S4HE,S5HC,S5HE,S6HC,S6HE,S7HC,S7HE,S8HC,S8HE,S9HC,S9HE
feature,QC,QC,QC,NEA,NEH,EA,EH,EA,EH,EA,EH,EA,EH,EA,EH,NEA,NEH,NEA,NEH,NEA,NEH,NEA,NEH
395.277893272209_16.597887,8.752855399,9.111619084,4.435650571,8.405768638,5.847253562,9.980151328,6.676624862,7.534808166,2.9209341,7.131702886,4.875223525,4.209388108,7.204811915,9.124443121,3.955544433,6.734238003,4.017883485,6.429883716,5.585317089,7.752723548,6.95358717,11.9797722,9.388032855
657.479997045196_27.293074,1.51772295,3.847273515,3.901691732,2.32768245,2.685083679,1.415528845,6.835672377,0.897601546,2.049608455,2.008267066,2.209837628,9.108184717,2.24812029,3.160182091,2.009111312,2.224840426,2.037368975,4.39314864,2.87564741,1.877005834,2.005730166,1.786978861,2.194318769
272.259729027861_23.61139,0.316733879,7.796756394,1.120179648,3.098406973,3.78985597,3.137190913,5.595639159,0.650221302,6.785960888,3.861771587,4.195048753,3.693236933,2.867281754,3.725926232,1.732901476,4.073338294,11.52475106,4.347595841,3.339616926,3.341878181,3.87050713,3.96367086,3.47469726
403.140122545712_19.696331,6.689127443,9.304346456,7.863951383,1.22276024,2.747110114,0.506204444,1.185682896,0.545740149,0.267955443,0.370516869,12.0486841,5.188369725,7.227228538,2.81563515,1.328737796,2.262604615,1.943234576,0.046383514,0.876290422,0.103364196,1.28619613,1.127625483,3.192351913
391.233568083341_16.191843,12.8460645,12.28090658,11.69280416,8.377557546,12.68843084,12.83415442,7.201057005,9.975477901,8.099663848,7.529959901,11.05334289,7.469158338,11.97736066,10.12423004,8.831015213,12.33174848,9.599249773,12.8277208,12.20575453,13.65535528,12.40409014,9.677023935,13.17933477
240.232924352626_21.401543,9.43883522,9.701364542,8.455948626,9.704407906,6.621879894,10.78816459,8.873393957,13.61772826,8.84281983,9.385436337,7.209291871,1.33784676,1.173559628,10.6430141,10.55538909,4.047360984,8.856968528,3.470823335,11.18102265,9.721178397,8.266759582,11.25250996,9.414621054
390.21376410389_18.237278,2.788129397,7.036334091,1.489678164,1.352275288,0.836389607,1.823648466,7.988315136,2.163217016,6.423760334,0.234731946,0.357176397,0.245267183,0.878005813,2.420168755,2.87613099,2.191958431,2.504804734,2.616816078,2.46068948,1.263325955,1.552370024,0.530020014,0.769297039
561.331204184965_23.129885,3.484806594,8.599596669,3.331179938,4.91608548,8.561251453,4.088235311,5.479345741,2.933786324,4.655343029,4.245246732,4.792748048,2.945316292,3.974062937,1.382512712,3.160023798,5.181064123,4.92200401,4.201957598,4.928362531,4.649103158,9.376475263,5.652512606,9.14131108
666.553784576083_26.667444,7.94540073,4.70696059,8.41577534,3.295643982,5.150211118,5.806145398,2.595218358,0.939359775,6.489155184,9.06881291,4.846277549,3.841095742,2.631694368,1.267442516,5.529869373,11.18234149,4.540708581,10.60007503,5.371414244,5.533834371,5.691605661,3.28615669,5.472178922
708.541630675982_28.667501,2.193250174,1.868278254,2.96160695,1.576147901,1.076983742,1.353251701,7.580365271,1.644115742,3.126142927,1.751325664,0.955337209,2.06921263,0.322283596,1.933206454,2.365861457,1.449704457,0.406089169,0.168222902,0.589872508,1.381263306,0.638316381,1.155845842,0.276085602
839.262298624248_12.943669,3.304760965,2.815516465,3.507360663,3.212266937,6.217469158,4.407546667,1.898795285,5.738152527,3.041661761,3.15217944,4.167501975,1.9096947,5.281360049,4.808404778,6.358140979,4.270240326,7.791755018,3.879464894,6.508829217,3.866184031,9.341898514,2.666138251,10.57950554
319.285253328578_26.073252,9.411512919,9.628628391,9.350979423,5.231706158,7.159952494,9.504634748,7.633176787,9.743475084,10.5050222,9.6340983,10.43341286,6.48070741,9.470433644,6.416472049,9.402846878,8.388556034,9.012845888,7.347132971,8.654595243,10.44402451,6.454474152,9.739853603,6.410881972
275.258882428115_25.076342,8.55449599,9.553304958,8.594275769,4.235817184,9.52973041,1.918921381,6.236160891,2.444203369,7.051383596,6.945774631,4.653706011,5.446572375,7.463019292,0.167493251,10.38656434,0.628489369,10.8063334,1.381180866,2.01163065,2.831418106,5.504959177,4.764665797,6.982712861
279.136329276111_12.410207,1.016681015,0.588998617,0.638466406,11.08484706,0.09297184,5.488717385,1.674771706,3.604814215,3.088369963,2.874415746,4.964152362,3.0891853,5.685395499,1.343498713,2.350425681,0.109698196,2.147521378,0.213449179,2.908006932,3.357583756,2.802085067,4.435776049,0.874790519
657.25467534022_15.409756,8.437407766,9.358158623,7.482885908,5.840443322,9.577850785,4.58964184,2.569622981,9.077990001,8.69355367,9.902895921,10.63281401,3.75566622,11.68661132,4.409466716,9.662728669,6.713736775,3.123434174,7.98890957,3.341417362,5.983820999,6.068671593,8.417969611,8.90561557
487.29602200055_24.979153,0.819272087,3.815687607,0.517572777,0.132075393,12.38372102,1.705899628,1.640167149,3.179507763,13.83743166,1.830093022,13.54768249,1.632785739,1.688636022,3.371108979,9.687044355,1.94612785,10.42820693,2.132439036,1.509084188,2.237997946,2.78388844,1.625560757,3.620101058
415.317116706188_26.87321,4.720424864,2.504404303,5.766790945,3.737276215,1.165153183,1.627637321,3.37619302,2.889747503,2.811708537,1.599361432,1.691562287,11.27259284,3.886784919,3.570504521,1.843054892,3.679508983,3.962547491,4.776663729,4.104357645,1.202244592,2.132439036,4.161268217,1.771010252
471.347257446258_24.961191,1.451513868,3.026326061,1.554104872,2.866910961,4.856208156,2.97616842,2.162701277,0.700898509,3.561943683,2.799277824,3.14749699,2.187056929,2.847379637,4.72906618,3.130223962,2.714927493,8.504763832,3.733016369,2.885612369,3.267725288,3.760719034,3.580625047,3.3587467
297.150208110083_18.272911,4.673898885,7.697093748,8.221249027,5.625316051,7.228330091,6.062837408,6.801726512,6.521916861,4.182235095,6.771735924,4.042521167,4.690671537,4.887881553,7.27699792,8.805495815,4.205756504,8.568743862,9.246309076,3.728638856,10.19024634,9.48871397,9.095846216,6.536978534
277.217790945793_19.308779,2.606117287,2.495111944,2.825669529,5.36624463,6.783720229,6.493584901,3.164551502,5.271875202,1.302855401,3.385676606,2.958723093,2.274707122,4.634094337,7.2046441,4.321122374,4.173182595,3.265881641,6.598758468,8.454259895,6.081673677,9.966157958,5.250035773,5.804565293
285.243240924472_25.962523,8.66738094,8.797917389,8.768271848,0.859382572,1.121664036,8.540527759,9.592956253,8.591706212,9.30076859,10.31569674,5.852888436,7.767583447,6.954878934,0.167493251,8.346172989,9.683886381,6.284170234,9.313143076,7.883515782,1.062261519,2.469415888,1.490299564,2.383860144
634.452845042739_25.79628,2.279893008,0.620028921,2.620735043,4.830933636,4.895348534,3.852393997,2.449224739,3.837145984,5.8502514,2.552432157,3.963567364,3.186385478,6.529053386,3.498371527,5.566648213,4.584155179,3.167590513,4.547973152,1.695908057,10.30304952,3.102456111,5.106878393,4.102893348
403.307729800467_26.446554,4.656629579,2.881352988,4.849230907,0.836200206,0.09297184,2.254781328,10.30220613,1.768624918,9.326388018,1.800672132,1.147931242,0.415453631,0.025981298,1.168183814,0.194604473,1.986622968,4.39332055,2.75637346,0.183127106,0.103364196,0.062531428,1.231528634,0.061435667
269.212501139547_24.733248,4.485499059,8.397868201,4.617198134,5.60221592,9.228170285,8.209423267,5.949653496,7.181912997,6.770341339,7.113308998,8.059532584,5.143208716,5.949853263,7.041493138,3.711030524,8.94554513,6.299005389,7.083313706,6.816392076,7.396929734,9.279189555,6.459246961,9.788348623
583.923338824346_26.345505,8.772678918,4.174551407,8.705529159,1.472074683,3.677823007,3.709251702,2.908295301,3.951584248,4.956339141,8.699631752,4.067964109,2.876367641,2.271863455,3.884198584,8.690805553,10.75238147,9.935037459,10.22656421,6.139336312,3.167991801,6.388431525,1.19153128,4.965921414
1061.80004277966_27.859161,5.222528629,8.077026376,7.295961006,1.629094486,0.09297184,1.702111948,1.024198596,0.55890928,1.171560745,1.763373295,1.785769828,3.661992361,1.330919189,1.585557804,1.97770638,1.784203843,2.415630444,0.400424856,2.778833985,1.48917584,1.669494149,1.033882067,0.574415553
749.506863450106_25.76485,9.626609559,1.879764112,8.193487485,3.129558624,4.08397249,5.006496773,4.007094427,1.152992168,9.506718537,2.163704703,7.71581349,3.886054011,5.321033083,2.839107229,8.243588962,3.589248766,3.201539975,4.91627071,1.609152765,7.000793123,6.283070583,2.78430775,5.895092142
1003.75333509609_27.625305,4.613248479,1.314840589,3.911807892,2.542055453,1.670637276,1.867192782,3.186079009,0.743936291,3.28622717,2.194887645,1.543663592,11.18647004,2.674858341,2.108985746,2.611824026,0.721520104,3.275641667,2.144709415,3.423589916,2.433849778,0.382838223,1.750164498,1.071248017
552.485888257332_28.496649,8.517790781,5.4118853,8.087409754,7.330606915,4.269468971,2.816462,2.066270866,0.160006943,8.715679397,4.771607161,3.22355715,4.977164153,4.207274122,10.20217674,5.368407218,8.109639056,3.761720239,5.221826214,3.844821747,3.461096908,3.682170563,2.109029679,2.844854372
445.370190322699_27.370129,8.418023736,8.109688482,8.551419842,2.40576264,6.920092164,6.631675232,2.423902075,1.281013247,2.380477149,4.257816173,2.377667396,2.073338735,3.335011054,0.167493251,1.814332305,8.995676147,8.643177107,8.388184033,3.434578142,3.734671611,5.338801587,3.636460465,7.357236148
485.349143553403_25.844969,8.959405083,5.214844539,9.048821196,4.421121983,4.193208442,4.729089985,10.27338307,3.05131453,8.988126916,3.979648425,8.296217398,3.509258443,8.789755385,4.765501314,5.832968232,3.389851883,5.7138861,4.052462138,2.306024751,6.410853707,7.753205268,3.453479655,5.599220281
620.407745028201_26.248142,0.085615614,1.82613566,0.895138226,1.236499854,2.512163803,1.428906263,1.838760812,1.204783951,1.768462887,0.070080711,2.851583349,0.006744634,0.919279331,1.427837937,1.296121364,1.678907059,8.462300883,0.046383514,1.926488774,0.990699244,1.111097377,0.830307765,1.132306459
605.937327056041_26.337713,4.813103572,8.69105044,7.644522875,3.004647735,2.89494223,3.079757486,2.582498833,3.18873319,1.468541281,5.932874041,2.459753287,2.14730646,1.210177494,3.236165492,3.857345973,9.935711559,9.50314022,7.297959651,4.807346315,2.291903488,7.663148871,0.876794918,5.368639378
655.187447875865_11.233788,0.023312695,0.044698468,0.092511803,2.032862875,3.064917268,5.338801587,3.745902353,6.311186997,6.305708428,3.063943161,2.892085014,2.285791434,10.36066202,5.26170117,6.245725588,0.372286669,1.834480249,0.548110451,1.482381944,2.931820359,1.698842868,3.213150422,0.061435667
583.443752342337_25.99946,8.380300988,4.955871272,8.399346339,6.616269737,6.360080968,10.5058612,6.955100554,7.100928736,9.670831904,11.30467163,9.250192049,4.446295911,9.308455796,8.570443264,9.320522041,5.105093416,9.166992109,5.927454381,6.528163135,6.918750764,4.439384056,6.584238938,6.048126302
509.201177729672_12.436041,0.229154848,1.094573121,0.837692756,7.466396532,2.307410276,3.067066802,1.298698926,12.55436139,8.136110827,11.25924022,7.428997387,9.629818269,10.96732709,2.769743467,8.420517918,0.109698196,2.459984211,0.046383514,0.459468593,0.103364196,1.451007293,2.149868557,1.460607374
451.843972849888_26.435999,9.801909935,10.0406382,9.921699388,2.301946285,4.978665867,8.561159783,5.414634459,0.160006943,5.715950932,10.14080323,7.512712652,7.804621003,3.254515702,1.394746958,9.432034174,11.91303483,10.62947637,11.47930779,8.886392681,3.724283936,5.841848067,3.856160602,7.888258075
967.693619054383_27.376066,3.075928763,2.805614228,2.384025994,2.525724624,0.09297184,2.036788814,0.94157911,1.104391512,1.498484112,2.065922185,0.472316055,11.13730874,4.057892646,2.149346149,0.286244322,1.996745033,4.52494958,3.001503776,7.831239182,1.454248903,1.751026377,1.997959642,1.10008757
517.883391432324_26.392197,9.85181824,5.843525483,10.21654358,2.086494192,5.236917191,7.624854966,4.727223561,4.945756628,4.063203207,10.10741172,7.285552178,7.510000184,3.445837315,1.583121351,9.461001294,11.73100871,10.17486806,11.62858029,8.77015327,4.42484798,6.199208195,2.440603434,4.612232632
468.391822464096_25.41267,11.27870803,6.513314555,10.50746075,7.848109276,8.014019908,6.941576585,6.874404446,7.08115066,7.294902022,8.433361908,5.170821876,7.678102011,8.383185801,4.238625046,10.83155306,4.77191566,6.92734267,4.684742836,10.0865029,7.049954648,7.841822965,6.199768935,9.903698092
510.37891901469_27.005522,7.662244682,7.090152433,7.596107755,0.132075393,1.702671723,2.013500307,12.97756077,2.163514521,2.886713837,2.565429456,0.869130197,1.11837465,1.799031688,0.670553876,3.655025918,1.934528922,1.597027631,2.197753326,1.465847834,0.767418114,3.818283374,1.103851217,1.304294405
421.347919808957_25.012106,1.889833492,5.428715673,1.655308692,0.132075393,1.383424766,1.086417318,2.513608213,2.310426973,3.60805791,1.627996413,1.886908554,2.513414788,2.587686343,3.798473208,2.866578842,0.109698196,9.273287609,2.577868406,0.23436012,1.107907058,1.548091379,1.323923039,0.5400737
710.579950521086_26.658766,7.370099937,3.73465456,7.762314966,2.061596789,5.063393933,5.744017068,2.221666754,0.160006943,3.62637586,8.847902355,4.342149111,2.956134993,2.640930624,3.612664792,4.85340521,10.67481889,5.303746263,10.49286734,4.917129237,5.26847375,5.963705026,2.835654439,4.146456417
755.554089898187_25.916985,2.767544428,3.877641239,3.949696201,0.916493928,1.373682641,0.590846622,3.548695173,2.498879299,5.280209914,0.070080711,2.396372818,9.034796584,1.182817035,1.257324538,2.0997767,1.637472797,1.159345686,1.813978267,0.04239514,0.875819214,3.335047926,1.616741243,2.81329565
529.37482916477_25.839975,8.17471833,4.043891545,9.614098891,3.279605891,5.660278242,5.976240194,7.837343328,2.792544596,9.779102113,3.176546782,8.931504528,3.317325206,9.584458208,3.299308515,9.114420017,3.724131603,6.795655262,3.078062159,4.090588424,10.22786451,6.152185341,3.264150709,6.926667054
300.290823283722_26.346552,7.462615957,8.621013528,7.878982568,0.740102394,3.152828634,1.849815461,4.994590278,2.865360672,10.59872267,9.473996865,5.647619858,2.343349651,1.810976876,1.301912954,2.337164165,6.041514118,8.835481313,5.594734177,2.614410397,2.775358416,3.001503776,1.156243308,7.443869421
490.449286903659_26.761538,6.902700309,8.415130735,4.863428841,2.548611147,8.138161701,5.121619569,5.892264661,4.288786581,6.067088914,7.968837675,3.789438365,4.803434606,4.684130883,2.67036298,5.156235671,10.79731006,6.138933098,9.966157958,7.105578012,3.854237459,8.980908216,2.190202681,7.816816702
338.344304305249_26.9266,1.251244847,4.518360359,0.963549008,2.243192635,0.857837806,4.163427509,13.77143421,3.095092903,1.747845761,2.476020069,1.994474645,3.064240739,0.58016233,3.682327037,4.434525695,4.340009725,3.145429788,3.773374449,1.081754551,1.490463638,0.753918369,1.433573312,0.950853872
431.230881712525_16.58261,3.758487911,3.120790877,2.853523142,4.648685542,4.58264626,4.702715,1.479215467,4.851456114,2.69655843,4.325385468,5.542826403,3.076526748,4.298333524,3.921602692,2.54101249,5.805337524,5.573817053,4.09482891,5.994628917,4.870055805,6.579645959,5.923997153,9.303653532
372.348768449178_26.982384,8.256284368,9.093505063,7.743160065,7.299590609,7.685801977,1.036230945,3.993189802,3.672989724,10.11548601,2.843428884,0.881591826,3.036582602,1.040421455,1.092436861,9.062146298,2.497676136,7.189980249,4.583750888,1.171407587,5.004591272,5.888221873,2.489230711,5.424529915
297.243454281411_25.812311,10.61952119,11.48208825,10.35510066,6.993915123,9.325155925,8.612778403,8.232527215,6.902519986,8.361082833,8.79538549,8.996269622,6.757416905,8.612048569,7.158284397,5.7043753,8.332353347,6.628666614,11.31389662,4.051327673,6.983526175,9.58917562,9.773365798,9.12085704
284.332258342349_26.154203,8.979716892,9.676958868,8.874664168,1.982119845,6.665398993,0.916181946,11.90322143,0.816251792,8.623781282,1.284158373,1.129034529,8.48459665,3.05743601,4.103956144,7.658777622,3.180476539,5.992038909,2.329348001,1.253070842,2.094092363,2.220732541,8.949937238,9.164792629
854.651783283656_28.514874,1.42935515,0.088302206,1.351088938,1.144276841,0.09297184,1.689504839,0.624565645,1.529778678,8.497586231,0.330389946,0.802214385,1.941582601,0.81149106,1.408114601,0.653386175,0.968899582,1.444786346,1.032066357,0.422327865,0.898916882,0.911577949,1.259009719,0.862275233
281.153844640857_15.047131,7.964238851,8.146851025,7.466057507,9.011830762,4.468074005,9.021137265,1.969666076,4.658148254,0.344339165,4.914276004,2.841578841,9.070171471,5.304684753,4.469706582,1.831965738,2.076957396,5.651063997,4.382923063,11.13372857,9.452900085,11.47930779,7.582875593,8.926250817
770.60141318536_26.479582,8.858776437,4.46260902,9.50203755,0.726889983,3.40100738,4.635459098,3.656968697,4.365818923,5.482334112,9.051996388,4.094998114,7.020039978,2.414077793,4.431261084,8.593471224,11.07035683,6.761677913,11.18066972,6.489445784,3.001274277,4.531417662,1.248506896,3.772079326
355.217793956502_24.996418,11.59737132,13.06664813,10.88838612,0.132075393,13.09174691,1.29767761,4.95406849,3.95754095,12.20222135,7.035376267,6.173615987,4.074173415,6.808632792,4.093547164,8.196971676,1.862132455,14.58261877,1.058591258,1.118777727,1.925937973,6.049079087,3.147472299,7.582778965
439.359094349136_24.97135,1.755594986,5.637296425,2.495005847,1.093064013,3.592646492,1.827804524,4.333118239,1.590898072,3.895774913,1.788285223,2.364197597,2.694997367,3.115171064,3.034694649,3.065633785,0.959812228,9.103007844,0.659813236,1.947239906,1.549764878,2.39467108,2.742655938,1.58043337
355.218034645387_25.17587,6.172246951,12.1917947,6.540321071,3.481530077,7.975975229,1.651124771,8.041812672,2.05641125,6.001895219,4.864766473,5.116860536,4.234264926,6.470070897,0.694256678,2.738634748,1.205883735,8.190901078,0.85465552,3.950484501,3.6782431,8.454936471,1.074041502,9.700211434
410.350759824993_25.572556,2.098252966,6.152957073,1.469380105,2.643571503,1.487542862,2.902761289,7.969786588,1.244274429,1.347712955,1.14387191,2.810302707,4.257741012,3.988223128,2.474349626,1.653344973,0.109698196,0.556988109,0.805274931,2.762195305,2.266951238,6.318131323,2.621006671,2.89494223
